Point_ID,Input_1,Input_2,Input_3,Input_4,Input_5,Input_6,Input_7,Input_8,Input_9,Input_10,Input_11,Input_12,Input_13,Input_14
26946,6206.0417,0.2322,0.3052,0.1144,0.3282,0.0617,-0.2106,0.5538,0.2577,0.1504,-0.3431,0.6304,0.3317,0.3995
26947,6206.2500,0.2895,0.4245,0.1718,0.3838,0.1787,2.0186,0.6671,0.3140,0.2079,-1.1079,0.6870,0.3317,0.3995
26948,6206.4583,0.5758,0.6035,0.4586,0.4952,0.4128,0.9358,0.7804,0.4826,0.4952,-0.8389,0.8002,0.5540,0.7336
26949,6206.6667,0.8048,0.7824,0.8029,0.7735,0.8225,0.5168,1.0637,0.7637,0.6675,0.6051,1.0266,0.7763,1.0677
26950,6206.8750,1.2056,1.0211,1.0324,1.1075,1.0566,-0.9481,1.1771,0.9886,0.8974,-0.5100,1.2530,1.0541,1.3461
26951,6207.0833,1.4919,1.3194,1.2619,1.4415,1.2322,0.4819,1.4037,1.2134,1.1272,-0.1388,1.4227,1.2208,1.4574
26952,6207.2917,1.5491,1.4387,1.3767,1.4972,1.4078,0.5826,1.5170,1.2696,1.2996,-1.3349,1.5925,1.5543,1.6245
26953,6207.5000,1.6064,1.4387,1.4914,1.7198,1.4663,0.4118,1.6870,1.5507,1.4145,-0.8901,1.7623,1.6654,1.7358
26954,6207.7083,1.6064,1.5580,1.5488,1.7198,1.5248,-0.8143,1.8003,1.6069,1.5294,-0.3336,1.8189,1.7210,1.9029
26955,6207.9167,1.7209,1.5580,1.6636,1.7755,1.6419,-0.8835,1.8570,1.7194,1.6443,-1.3750,1.8755,1.7210,1.8472
26956,6208.1250,1.3201,1.6177,1.4914,1.8312,1.4663,1.2772,1.8570,1.6069,1.5868,-0.4199,1.8755,1.7766,1.7358
26957,6208.3333,1.2628,1.4983,1.4341,1.5528,1.4078,-0.1271,1.8003,1.6069,1.6443,0.2951,1.7623,1.3876,1.7358
26958,6208.5417,1.2056,1.4387,1.3767,1.4415,1.3492,0.2837,1.8003,1.6069,1.5868,-0.3475,1.5359,1.1097,1.4017
26959,6208.7500,1.2056,1.3194,1.2619,1.4415,1.1737,1.2998,1.4037,1.5507,1.4145,-0.5252,1.3662,1.1653,1.0120
26960,6208.9583,0.9193,1.0807,1.0324,1.2188,0.9981,-1.2961,1.1771,1.1010,1.1272,-1.8789,1.0832,0.9430,0.9563
26961,6209.1667,0.7475,0.9614,0.8029,0.9962,0.7055,1.8738,1.1204,0.7637,0.8399,-0.8789,0.9700,1.0541,0.9006
26962,6209.3750,0.5758,0.9018,0.6308,0.8292,0.5884,1.2992,0.8371,0.6513,0.7825,-1.4085,0.9700,0.8319,0.7892
26963,6209.5833,0.5758,0.8421,0.5160,0.8848,0.5299,-0.0243,0.8371,0.5950,0.7825,-0.0348,0.8002,0.7763,0.7892
26964,6209.7917,0.5185,0.7824,0.4586,0.7178,0.5299,1.1402,0.6671,0.5388,0.7250,-0.5668,0.8002,0.7763,0.6779
26965,6210.0000,0.5185,0.7824,0.5734,0.6065,0.6469,-0.4918,0.6671,0.6513,0.7250,2.0941,0.6870,0.7207,0.6222
26966,6210.2083,0.5185,0.7228,0.5734,0.5508,0.5884,0.2378,0.5538,0.7075,0.5526,0.5092,0.5738,0.6651,0.6222
26967,6210.4167,0.4612,0.7228,0.5160,0.4395,0.4714,2.2401,0.7238,0.5950,0.4377,-0.5702,0.5172,0.6096,0.5108
26968,6210.6250,0.4040,0.6035,0.4013,0.3838,0.3543,-0.3606,0.7804,0.5388,0.4377,0.7657,0.5172,0.4984,0.4552
26969,6210.8333,0.4040,0.6035,0.4586,0.3838,0.3543,-0.9314,0.7804,0.4264,0.3228,-0.2660,0.4607,0.3873,0.3995
26970,6211.0417,0.4040,0.6035,0.4013,0.3838,0.2958,0.7899,0.5538,0.4264,0.2653,0.1169,0.4607,0.3873,0.4552
26971,6211.2500,0.4040,0.6035,0.4586,0.3838,0.3543,0.8899,0.6671,0.4264,0.2653,-1.0419,0.7436,0.4429,0.4552
26972,6211.4583,0.5758,0.7228,0.6308,0.4952,0.5884,1.1562,0.8938,0.7075,0.5526,0.1036,0.9134,0.6651,0.5665
26973,6211.6667,0.7475,0.8421,0.8029,0.7178,0.8225,-0.9625,1.0637,0.8761,0.7825,-1.7511,1.0266,0.7763,0.8449
26974,6211.8750,0.9193,1.0211,1.0898,0.8848,1.0566,1.2111,1.2337,1.1010,1.0697,1.3021,1.2530,0.9430,0.9563
26975,6212.0833,1.1483,1.3194,1.2045,1.1632,1.2322,-0.8804,1.4037,1.2696,1.2421,1.2660,1.4227,1.1653,1.1790
26976,6212.2917,1.4346,1.4387,1.3767,1.4972,1.3492,1.4069,1.5737,1.3821,1.3570,-0.5662,1.6491,1.4431,1.4574
26977,6212.5000,1.6064,1.5580,1.6062,1.6085,1.5833,1.1108,1.6870,1.6069,1.5868,-0.1582,1.7057,1.4431,1.5131
26978,6212.7083,1.6636,1.5580,1.6636,1.7755,1.7004,0.7671,1.6303,1.6069,1.5868,-0.7265,1.8189,1.6654,1.7358
26979,6212.9167,1.7781,1.6773,1.7209,1.8312,1.7589,-0.1535,1.8003,1.7194,1.6443,-1.8208,1.8755,1.7210,1.7915
26980,6213.1250,1.7209,1.6773,1.7209,1.7198,1.7004,1.3713,1.6870,1.7194,1.6443,-0.4803,1.8755,1.7210,1.7358
26981,6213.3333,1.6636,1.4983,1.6636,1.6085,1.7004,-0.3538,1.8003,1.6632,1.6443,0.3652,1.7623,1.6654,1.7915
26982,6213.5417,1.6064,1.4387,1.6062,1.2745,1.6419,0.3320,1.6870,1.5507,1.5868,0.2568,1.7623,1.6098,1.3461
26983,6213.7500,1.4919,1.1404,1.4341,1.1632,1.4663,-1.2087,1.5170,1.4383,1.3570,-0.4879,1.5925,1.3320,1.2347
26984,6213.9583,1.2628,0.9614,1.2045,1.0518,1.2322,1.0611,1.4037,1.1010,1.1272,1.7480,1.4227,1.1653,1.0677
26985,6214.1667,0.8620,0.9018,0.8029,0.9405,0.8225,-0.0749,1.0637,0.8199,0.8974,-0.7458,1.3096,0.9430,0.8449
26986,6214.3750,0.8048,0.8421,0.8029,0.7735,0.8810,-1.6547,0.8938,0.8199,0.8399,1.1137,1.0832,0.8319,0.7336
26987,6214.5833,0.8048,0.8421,0.7455,0.6622,0.7640,-1.1546,0.8371,0.6513,0.7825,-0.8613,1.0832,0.7763,0.7892
26988,6214.7917,0.7475,0.8421,0.6308,0.6065,0.7055,-0.0828,0.8938,0.7075,0.7250,1.2038,0.9134,0.7207,0.6779
26989,6215.0000,0.6903,0.7824,0.5734,0.4952,0.5884,-0.1254,0.8938,0.7637,0.6675,-0.0459,0.8568,0.6651,0.6222
26990,6215.2083,0.5758,0.7228,0.4586,0.4952,0.4714,-0.7639,0.8938,0.6513,0.5526,-0.1016,0.7436,0.6096,0.5108
26991,6215.4167,0.6330,0.6631,0.4586,0.4952,0.4714,0.3967,0.8371,0.5388,0.4952,-1.0018,0.7436,0.7207,0.5665
26992,6215.6250,0.5185,0.6035,0.4013,0.4395,0.3543,-0.1259,0.7804,0.4826,0.4377,0.3501,0.6304,0.6651,0.5665
26993,6215.8333,0.4040,0.6035,0.4013,0.3282,0.2958,0.8498,0.7238,0.4264,0.3803,0.7232,0.5172,0.5540,0.5665
26994,6216.0417,0.4040,0.5438,0.4013,0.2169,0.3543,-0.5997,0.4971,0.4264,0.3803,0.5977,0.5172,0.6651,0.5665
26995,6216.2500,0.4040,0.6035,0.4586,0.2725,0.3543,-1.2088,0.7804,0.4826,0.3803,-0.0303,0.6870,0.6651,0.5665
26996,6216.4583,0.5758,0.7824,0.6308,0.4395,0.5884,-0.3383,0.9504,0.7075,0.6101,0.8131,0.9134,0.7763,0.7892
26997,6216.6667,0.8048,0.9614,0.8603,0.7735,0.8225,0.6856,1.1204,0.9886,0.8399,-0.4895,1.0832,0.9430,0.9563
26998,6216.8750,1.0338,1.1404,1.0898,1.0518,1.1151,0.5200,1.2904,1.2134,1.1272,-1.5662,1.2530,1.1097,1.1790
26999,6217.0833,1.2628,1.2597,1.2619,1.2745,1.2907,0.4338,1.4037,1.2696,1.2421,0.4250,1.3662,1.2764,1.4017
27000,6217.2917,1.3773,1.3790,1.3767,1.3858,1.3492,-2.2265,1.4604,1.4383,1.3570,-1.2324,1.4793,1.4431,1.4574
27001,6217.5000,1.5491,1.4387,1.6062,1.4972,1.5833,-0.5872,1.5170,1.6069,1.5294,0.5955,1.6491,1.5543,1.5688
27002,6217.7083,1.6636,1.5580,1.6062,1.6085,1.7004,-1.9891,1.6303,1.6069,1.6443,1.4029,1.7057,1.6098,1.6802
27003,6217.9167,1.7209,1.5580,1.7209,1.6642,1.7589,1.8786,1.7437,1.7194,1.6443,-1.2334,1.7057,1.7210,1.5688
27004,6218.1250,1.4919,1.5580,1.6636,1.2188,1.6419,0.4878,1.6870,1.7194,1.7592,-1.1503,1.7057,1.7210,1.4017
27005,6218.3333,1.4919,1.6177,1.6636,1.2188,1.6419,-0.6076,1.6870,1.7194,1.7592,-0.4895,1.6491,1.6098,1.1790
27006,6218.5417,1.3773,1.5580,1.6062,1.1632,1.5833,0.0146,1.6303,1.7194,1.6443,1.2801,1.5925,1.4431,1.0677
27007,6218.7500,1.3201,1.4387,1.4341,1.2188,1.4078,0.7973,1.4604,1.6069,1.5294,-0.5723,1.4793,1.2764,0.9563
27008,6218.9583,1.0911,1.2000,1.0898,1.1075,1.1151,-0.4882,1.4037,1.3259,1.2996,-0.9728,1.3662,0.8874,0.8449
27009,6219.1667,0.8620,0.9614,0.8029,0.8292,0.8225,0.8051,0.8938,0.9323,0.8974,1.0595,1.0266,0.8319,0.6222
27010,6219.3750,0.7475,0.8421,0.7455,0.6065,0.8810,0.2109,0.7804,0.7637,1.0123,-1.0539,0.8568,0.6096,0.5665
27011,6219.5833,0.6903,0.8421,0.6308,0.4952,0.7640,0.9317,0.6671,0.6513,0.8399,0.2954,0.8002,0.4984,0.4552
27012,6219.7917,0.5758,0.8421,0.4013,0.4395,0.5299,-0.7178,0.5538,0.4826,0.6675,-0.3103,0.7436,0.3873,0.3995
27013,6220.0000,0.4612,0.7228,0.4013,0.3282,0.4128,-1.0797,0.5538,0.5388,0.7250,-1.4093,0.6304,0.3873,0.3438
27014,6220.2083,0.3467,0.6631,0.2865,0.3282,0.3543,0.6258,0.4971,0.3702,0.4952,0.1504,0.6870,0.3873,0.3995
27015,6220.4167,0.2895,0.6035,0.2291,0.1612,0.2958,-0.4647,0.3838,0.3702,0.5526,0.0129,0.6870,0.3317,0.3995
27016,6220.6250,0.2322,0.6035,0.2865,0.1055,0.2958,0.6861,0.5538,0.3140,0.4377,-0.6986,0.5738,0.3317,0.2881
27017,6220.8333,0.2322,0.5438,0.1718,0.0499,0.1787,-0.5142,0.6671,0.2015,0.2653,-0.4318,0.5738,0.2761,0.2881
27018,6221.0417,0.1750,0.4245,0.1718,0.1055,0.1202,-0.8034,0.6671,0.2015,0.2079,-0.2733,0.5738,0.2761,0.2881
27019,6221.2500,0.2895,0.5438,0.2291,0.1612,0.2958,-0.2773,0.6105,0.2577,0.2653,0.4188,0.5738,0.3873,0.4552
27020,6221.4583,0.5185,0.9018,0.6308,0.2725,0.6469,-1.5116,0.7804,0.6513,0.6675,-0.3588,0.7436,0.7207,0.7892
27021,6221.6667,0.7475,0.9018,0.8603,0.4395,0.8810,-1.4500,0.8938,0.8199,0.8974,0.2360,0.8568,0.8319,0.9006
27022,6221.8750,0.9766,0.9018,1.0324,0.8848,1.0566,0.1187,1.0071,1.1572,1.1847,1.2723,0.9700,0.9430,0.9563
27023,6222.0833,1.2056,1.0211,1.2045,1.1075,1.2322,-0.7083,1.1204,1.2696,1.2996,-1.6841,1.0266,1.1653,1.1233
27024,6222.2917,1.3773,0.9614,1.2619,1.3302,1.2907,1.2124,1.1771,1.3259,1.4145,0.5648,1.1964,1.2764,1.2904
27025,6222.5000,1.4919,1.0807,1.3767,1.4415,1.4663,-0.9862,1.3470,1.4383,1.5294,0.6755,1.2530,1.2764,1.3461
27026,6222.7083,1.5491,0.9614,1.4341,1.4972,1.5833,-0.7188,1.4037,1.4383,1.4719,-0.3085,1.3096,1.3320,1.4017
27027,6222.9167,1.5491,0.9614,1.4914,1.5528,1.5833,-0.4742,1.4604,1.4945,1.4719,-1.0246,1.4227,1.4431,1.4574
27028,6223.1250,1.6064,0.9614,1.4914,1.5528,1.5833,-0.7595,1.4037,1.3821,1.3570,-1.1066,1.4227,1.4431,1.5131
27029,6223.3333,1.6064,0.8421,1.5488,1.4972,1.5833,1.6520,1.3470,1.3821,1.2421,1.5550,1.3662,1.4431,1.5131
27030,6223.5417,1.6064,0.7824,1.4914,1.5528,1.5248,-1.5961,1.2337,1.3259,1.1272,0.6554,1.1964,1.3876,1.5131
27031,6223.7500,1.4919,0.6631,1.3767,1.3858,1.4078,-1.4246,1.1771,1.1572,0.9548,-1.5154,1.0266,1.3320,1.4574
27032,6223.9583,1.3201,0.3648,1.1472,1.2745,1.1737,0.5112,0.7238,0.8761,0.7250,-0.3389,0.7436,1.1097,1.2347
27033,6224.1667,0.9193,0.2455,0.8029,0.9962,0.8810,-1.2019,0.5538,0.4826,0.4952,0.9863,0.5172,0.8319,0.8449
27034,6224.3750,0.8048,0.1262,0.6882,0.7735,0.7640,1.4416,0.3838,0.3140,0.2653,-0.4885,0.4041,0.6651,0.6222
27035,6224.5833,0.8048,0.1262,0.5734,0.8292,0.6469,0.6420,0.3272,0.2577,0.1504,0.4749,0.2909,0.6096,0.5665
27036,6224.7917,0.5758,0.1859,0.4013,0.5508,0.4128,-0.7854,0.1572,0.1453,0.0355,0.0293,0.1777,0.4429,0.4552
27037,6225.0000,0.6330,0.0069,0.4013,0.4395,0.4128,0.4541,0.1005,0.0329,-0.1368,0.7846,0.1211,0.3317,0.3995
27038,6225.2083,0.6330,-0.0528,0.4013,0.3838,0.4128,0.9686,-0.0695,-0.0796,-0.1368,-1.0724,0.0645,0.2761,0.3995
27039,6225.4167,0.5758,-0.1124,0.2865,0.3282,0.2958,0.4196,-0.1828,-0.0796,-0.2518,-1.0821,0.0645,0.2206,0.2881
27040,6225.6250,0.4040,-0.1721,0.2291,0.2169,0.2373,-0.4314,-0.1828,-0.1358,-0.2518,-0.1760,0.0645,0.1650,0.2324
27041,6225.8333,0.4612,-0.1721,0.1718,0.2725,0.1787,-0.5573,-0.2961,-0.1920,-0.3092,-1.3828,-0.1053,0.1650,0.1767
27042,6226.0417,0.3467,-0.2914,0.1144,0.1055,0.0617,-0.7868,-0.3528,-0.2482,-0.3092,1.1179,-0.1619,0.0539,0.0654
27043,6226.2500,0.4612,0.0069,0.2291,0.3282,0.1787,-0.4163,-0.0128,-0.0233,-0.1368,0.3369,0.0645,0.2761,0.2881
27044,6226.4583,0.6330,0.4842,0.4586,0.4952,0.4714,-0.1322,0.6105,0.4264,0.3803,-0.1868,0.4607,0.4429,0.5108
27045,6226.6667,0.8048,0.7824,0.7455,0.7735,0.7640,-0.3964,0.8371,0.7075,0.6675,-0.5902,0.8002,0.7763,0.8449
27046,6226.8750,1.0911,0.9614,0.9177,1.1075,0.9981,0.0382,1.0637,0.9323,0.9548,0.9001,0.9700,1.0541,1.0677
27047,6227.0833,1.3201,1.0211,1.1472,1.3858,1.1737,-2.3308,1.1771,1.1010,1.1272,-1.2025,1.1964,1.1653,1.2347
27048,6227.2917,1.4346,1.1404,1.2619,1.4415,1.3492,-0.0224,1.3470,1.2696,1.2421,-1.2599,1.3096,1.2764,1.4017
27049,6227.5000,1.4919,1.2597,1.3767,1.4972,1.4078,0.1854,1.5170,1.3259,1.3570,-0.8508,1.4793,1.3876,1.5131
27050,6227.7083,1.6064,1.2597,1.4341,1.6642,1.4663,0.3616,1.5170,1.3821,1.4145,-0.8519,1.4793,1.4987,1.5131
27051,6227.9167,1.7209,1.2597,1.5488,1.8868,1.5833,0.1359,1.4604,1.4945,1.4719,1.4513,1.5359,1.5543,1.6245
27052,6228.1250,1.6636,1.2597,1.5488,1.6642,1.5833,0.5880,1.4604,1.4945,1.4719,0.6841,1.5925,1.6098,1.6245
27053,6228.3333,1.6636,1.2000,1.5488,1.6642,1.5833,1.1233,1.5170,1.5507,1.4719,-1.3119,1.4793,1.5543,1.6245
27054,6228.5417,1.6636,1.0211,1.4914,1.6085,1.5248,-1.0186,1.4037,1.4383,1.4145,-0.3160,1.4227,1.5543,1.6245
27055,6228.7500,1.6064,0.8421,1.3767,1.5528,1.4663,0.0894,1.3470,1.2696,1.1847,-1.4289,1.3096,1.3876,1.5131
27056,6228.9583,1.4346,0.6631,1.1472,1.3858,1.2907,1.2512,1.0637,0.8761,0.8974,-2.0087,1.0832,1.2208,1.3461
27057,6229.1667,1.2056,0.4245,0.9177,1.1075,0.9396,-0.7699,0.7804,0.8199,0.7250,-0.3206,0.8002,0.9986,1.0120
27058,6229.3750,0.9193,0.3052,0.7455,0.9405,0.7640,-0.6610,0.4405,0.7075,0.4952,-0.0051,0.6304,0.8319,0.9006
27059,6229.5833,0.8620,0.3052,0.6308,0.8848,0.6469,0.2371,0.4971,0.4264,0.2653,0.7868,0.5172,0.7763,0.7336
27060,6229.7917,0.8048,0.3052,0.5160,0.8292,0.5299,-1.4010,0.3838,0.3140,0.1504,0.7108,0.4041,0.7207,0.6779
27061,6230.0000,0.8048,0.1262,0.4586,0.7735,0.4714,-0.3941,0.1005,0.2577,0.0930,-0.3645,0.4041,0.6096,0.5665
27062,6230.2083,0.7475,0.0666,0.4013,0.7178,0.4128,-0.3917,0.2705,0.2015,0.0355,-0.7351,0.2909,0.5540,0.5108
27063,6230.4167,0.5758,0.1262,0.3439,0.7178,0.2958,-0.1109,0.1005,0.1453,-0.0794,1.1122,0.2909,0.4429,0.5108
27064,6230.6250,0.4612,0.1262,0.2291,0.6065,0.2373,0.8687,0.0439,-0.0796,-0.1943,-0.5769,0.2343,0.3317,0.3995
27065,6230.8333,0.4612,0.1262,0.1718,0.6065,0.1202,-0.7814,0.1572,-0.0796,-0.2518,0.5106,0.2909,0.2761,0.3995
27066,6231.0417,0.4040,-0.0528,0.1144,0.5508,0.0617,-0.7678,0.2138,-0.1920,-0.2518,-1.0268,0.1777,0.2761,0.2881
27067,6231.2500,0.4612,0.2455,0.2291,0.5508,0.2958,1.7107,0.4405,0.1453,-0.0794,0.8091,0.4041,0.3317,0.3995
27068,6231.4583,0.6903,0.6631,0.4586,0.8848,0.4714,-0.4135,0.8371,0.4826,0.4377,-0.4898,0.8002,0.6096,0.7336
27069,6231.6667,0.8620,0.8421,0.8029,1.0518,0.7640,-0.6626,1.0637,0.8761,0.7825,0.1506,1.0832,0.8319,0.9006
27070,6231.8750,1.0911,1.1404,0.9750,1.3858,0.9396,-0.0950,1.2904,1.1010,0.9548,0.0779,1.3096,1.1097,1.1233
27071,6232.0833,1.3773,1.3194,1.2045,1.4972,1.2322,-0.1447,1.4037,1.2696,1.1847,-0.3784,1.4793,1.2764,1.3461
27072,6232.2917,1.5491,1.3790,1.3193,1.6085,1.3492,0.8313,1.5170,1.3821,1.2996,0.1271,1.6491,1.3876,1.4574
27073,6232.5000,1.6636,1.3790,1.4914,1.8312,1.4663,-1.3957,1.5737,1.4945,1.4145,-0.7789,1.7057,1.6098,1.6245
27074,6232.7083,1.7209,1.4387,1.5488,1.8312,1.5833,-0.4553,1.7437,1.6069,1.4719,1.6877,1.8189,1.6654,1.7358
27075,6232.9167,1.7781,1.4387,1.6062,1.9425,1.6419,-1.0843,1.7437,1.6069,1.5294,-0.8280,1.8755,1.7210,1.7358
27076,6233.1250,1.6064,1.3790,1.6636,1.7198,1.7004,0.1701,1.7437,1.6069,1.5868,-0.0378,1.7623,1.7210,1.7915
27077,6233.3333,1.4346,1.3194,1.6636,1.1075,1.6419,-1.8469,1.7437,1.6069,1.5868,-0.7883,1.7623,1.7210,1.7358
27078,6233.5417,1.3773,1.1404,1.5488,1.0518,1.5833,-0.5441,1.6303,1.5507,1.4145,-0.3186,1.7057,1.6654,1.6245
27079,6233.7500,1.3201,0.9614,1.4341,1.0518,1.4663,0.2303,1.4604,1.3259,1.3570,-0.0839,1.5925,1.4431,1.5131
27080,6233.9583,1.0338,0.7824,1.1472,0.9962,1.0566,0.5833,1.2904,1.1010,1.0123,1.7973,1.3662,1.2764,1.3461
27081,6234.1667,0.8048,0.6631,0.7455,0.8848,0.7055,0.2959,1.0637,0.7075,0.7825,0.1880,1.0832,1.1097,1.2347
27082,6234.3750,0.6903,0.6035,0.7455,0.8848,0.7055,-1.1833,0.8371,0.8199,0.7250,0.5725,0.9700,0.9986,1.0120
27083,6234.5833,0.6903,0.6035,0.7455,0.8292,0.6469,-0.3665,0.7804,0.7637,0.6101,0.4027,0.8002,0.8874,0.9563
27084,6234.7917,0.6330,0.5438,0.6882,0.6622,0.6469,-0.1900,0.7238,0.7075,0.4952,0.3483,0.6870,0.7763,0.8449
27085,6235.0000,0.6330,0.4842,0.5734,0.7178,0.5299,-0.2922,0.6671,0.5950,0.3803,-1.2715,0.5738,0.7207,0.7336
27086,6235.2083,0.5185,0.4245,0.4013,0.6065,0.4714,-0.8915,0.6105,0.4264,0.2653,1.9650,0.5172,0.6651,0.7892
27087,6235.4167,0.5185,0.4245,0.3439,0.4952,0.3543,-0.3542,0.4405,0.3140,0.2079,1.4896,0.4607,0.6096,0.5665
27088,6235.6250,0.5185,0.3052,0.3439,0.4952,0.2958,-0.5371,0.3838,0.3140,0.1504,0.1446,0.4607,0.5540,0.5665
27089,6235.8333,0.4612,0.2455,0.2865,0.4395,0.2373,2.5065,0.3272,0.2577,0.0930,0.4327,0.4041,0.5540,0.5108
27090,6236.0417,0.4612,0.1262,0.2291,0.4952,0.1202,0.2316,0.3272,0.1453,0.0355,0.0920,0.4041,0.4984,0.5108
27091,6236.2500,0.5185,0.3052,0.2865,0.5508,0.2373,1.4864,0.6105,0.3140,0.2079,0.2399,0.5738,0.4984,0.5108
27092,6236.4583,0.6330,0.6631,0.5734,0.6622,0.5299,0.4610,0.7804,0.5950,0.4952,0.2196,0.7436,0.6651,0.7336
27093,6236.6667,0.6903,0.8421,0.7455,0.8292,0.7055,0.8482,1.0071,0.8199,0.7825,0.5810,0.9700,0.8319,0.9006
27094,6236.8750,0.9193,1.1404,0.9750,1.2188,0.9981,-1.0391,1.1771,1.1010,0.9548,-1.2254,1.1964,1.0541,1.2347
27095,6237.0833,1.1483,1.3194,1.1472,1.4415,1.1151,-0.8169,1.3470,1.2134,1.1847,-1.4849,1.3662,1.2764,1.4017
27096,6237.2917,1.3201,1.3790,1.3193,1.6085,1.2907,1.1543,1.5170,1.2696,1.2421,-0.6660,1.5925,1.3876,1.5131
27097,6237.5000,1.4919,1.4387,1.3767,1.7755,1.4078,-2.1835,1.6303,1.4945,1.3570,-0.7612,1.7057,1.5543,1.6802
27098,6237.7083,1.6064,1.4387,1.5488,1.7755,1.5833,-2.2921,1.6870,1.6069,1.4719,-1.6312,1.7623,1.7210,1.7358
27099,6237.9167,1.7209,1.4387,1.6062,1.8868,1.6419,0.5819,1.7437,1.6069,1.4719,-1.6558,1.8189,1.7210,1.8472
27100,6238.1250,1.6636,1.4387,1.6062,1.8312,1.6419,-0.7628,1.8003,1.6632,1.5868,-0.8282,1.7623,1.7210,1.7358
27101,6238.3333,1.6636,1.3194,1.6062,1.7198,1.6419,1.0755,1.7437,1.6069,1.5294,0.0771,1.7623,1.6654,1.7358
27102,6238.5417,1.5491,1.3194,1.6062,1.3302,1.5833,-2.3847,1.6870,1.6069,1.5294,1.2433,1.7057,1.6654,1.6802
27103,6238.7500,1.4346,0.9614,1.4341,1.1632,1.4078,0.6506,1.4604,1.4383,1.4145,-1.0384,1.5925,1.4431,1.4574
27104,6238.9583,1.2056,0.9018,1.2619,0.9962,1.1737,-0.1780,1.2337,1.2134,1.1847,0.7818,1.3096,1.2764,1.3461
27105,6239.1667,1.0911,0.7824,0.9177,0.9405,0.9981,0.7254,0.9504,0.8199,0.8399,0.7690,1.0832,1.1097,1.1790
27106,6239.3750,1.0338,0.7228,0.8029,0.8292,0.8225,-1.5065,0.8938,0.5950,0.6675,0.1212,0.9134,0.9986,1.0120
27107,6239.5833,0.8620,0.7228,0.5734,0.7735,0.6469,0.9193,0.6671,0.5388,0.7250,-0.0303,0.8002,0.8874,0.8449
27108,6239.7917,0.6903,0.7228,0.6882,0.6622,0.6469,0.9164,0.6671,0.6513,0.6675,-0.1289,0.6870,0.8874,0.8449
27109,6240.0000,0.5758,0.6631,0.5734,0.5508,0.5884,0.4987,0.6671,0.6513,0.5526,-0.9071,0.5738,0.8874,0.8449
27110,6240.2083,0.4612,0.6035,0.4586,0.4952,0.4714,0.1533,0.6671,0.5388,0.4952,-1.2632,0.5738,0.7763,0.7336
27111,6240.4167,0.5185,0.4842,0.4013,0.4395,0.4714,-1.3759,0.6105,0.4264,0.3803,-2.0589,0.5172,0.7207,0.7336
27112,6240.6250,0.4612,0.4842,0.4013,0.3838,0.3543,-0.7403,0.6671,0.4264,0.3228,-2.9154,0.5172,0.6651,0.6222
27113,6240.8333,0.4040,0.4245,0.3439,0.4395,0.2958,0.4859,0.6671,0.3140,0.2653,2.1274,0.5172,0.5540,0.5665
27114,6241.0417,0.3467,0.4245,0.3439,0.3282,0.2958,-0.1219,0.6105,0.3140,0.2653,1.1834,0.4607,0.5540,0.5665
27115,6241.2500,0.4040,0.6631,0.3439,0.3282,0.3543,0.1039,0.7804,0.3702,0.3228,-0.8762,0.6304,0.6096,0.5665
27116,6241.4583,0.5758,0.8421,0.6308,0.4952,0.5884,1.1873,0.9504,0.6513,0.6675,0.1216,0.9134,0.7207,0.7892
27117,6241.6667,0.7475,0.9614,0.8029,0.6622,0.7640,0.2011,1.1204,0.8761,0.8974,0.0919,1.1398,0.8874,0.9563
27118,6241.8750,0.9766,1.2000,0.9750,1.0518,0.9396,0.6586,1.2904,1.1010,1.0697,1.3594,1.3662,1.1097,1.1790
27119,6242.0833,1.2056,1.3194,1.1472,1.3302,1.1737,0.0303,1.4604,1.2134,1.1847,-0.2876,1.4793,1.2764,1.3461
27120,6242.2917,1.3773,1.3790,1.3193,1.4972,1.2907,-0.0188,1.5737,1.2696,1.2421,-0.1419,1.6491,1.3876,1.4574
27121,6242.5000,1.5491,1.3790,1.4341,1.6642,1.4663,0.9544,1.6303,1.3821,1.3570,1.0698,1.7057,1.5543,1.6802
27122,6242.7083,1.6064,1.3790,1.4341,1.6642,1.4663,2.0010,1.7437,1.3821,1.3570,1.2702,1.7057,1.6098,1.6245
27123,6242.9167,1.4346,1.3790,1.4341,1.4972,1.3492,-0.6630,1.7437,1.3821,1.2996,-0.7077,1.7623,1.6654,1.7358
27124,6243.1250,1.4919,1.2597,1.3767,1.6085,1.3492,0.0117,1.6870,1.2696,1.2421,-0.3354,1.8189,1.5543,1.6802
27125,6243.3333,1.3773,1.0807,1.2619,1.4972,1.2322,-0.0935,1.6303,1.2134,1.1847,-0.5055,1.7623,1.5543,1.5688
27126,6243.5417,1.2628,0.9018,1.1472,1.4415,1.1737,0.7805,1.4604,1.1572,1.1272,0.7051,1.4793,1.3320,1.5131
27127,6243.7500,1.2056,0.9018,1.0324,1.4415,0.9981,-0.7724,1.2337,0.9886,1.0123,-0.2250,1.3662,1.2208,1.3461
27128,6243.9583,1.0911,0.8421,0.9177,1.2745,0.8810,1.5343,1.1204,0.8761,0.8974,-1.1514,1.1398,1.1653,1.2347
27129,6244.1667,0.9766,0.8421,0.8603,1.1075,0.8810,-1.5619,0.9504,0.8199,0.7825,-0.1508,0.9700,1.0541,1.1233
